ID,名称,属性,LV,Cost,HP,耐弾,耐ビ,耐格,射補,格補,スピ,高速移動,スラ,旋回地上,旋回宇宙,再出撃時間,スロ近,スロ中,スロ遠,"格闘判定力(0,1,2)",盾,装飾,IMG
MSB13201,イフリート・シュナイド,汎用,1,550,18500,14,18,28,10,45,130,215,65,81,-1,14,20,15,9,2,0,0,MSB13201.png
MSB13202,イフリート・シュナイド,汎用,2,600,20000,15,21,30,13,49,135,220,65,81,-1,14,22,16,10,2,0,0,MSB13201.png
MSB13203,イフリート・シュナイド,汎用,3,650,21500,16,24,32,16,53,130,215,65,81,-1,14,23,18,11,2,0,0,MSB13201.png
MSB13204,イフリート・シュナイド,汎用,4,700,23000,17,27,34,19,57,130,215,65,81,-1,14,24,20,12,2,0,0,MSB13201.png
MSB13301,ガンダム試作1号機,汎用,1,550,17000,20,20,20,27,30,130,205,65,72,-1,14,18,16,6,2,1,0,MSB13301.png
MSB13302,ガンダム試作1号機,汎用,2,600,18500,22,22,22,30,35,130,205,65,72,-1,14,19,18,7,2,1,0,MSB13301.png
MSB13303,ガンダム試作1号機,汎用,3,650,20000,24,24,24,32,40,130,205,65,72,-1,14,21,19,8,2,1,0,MSB13301.png
MSB13304,ガンダム試作1号機,汎用,4,700,21500,26,26,26,34,45,130,205,65,72,-1,14,22,21,9,2,1,0,MSB13301.png
MSB13401,ガンダム試作1号機［アクア装備］,汎用,1,550,17000,25,17,18,30,25,125,200,65,69,-1,14,14,16,10,1,1,0,MSB13401.png
MSB13402,ガンダム試作1号機［アクア装備］,汎用,2,600,18500,27,19,20,34,28,125,200,65,69,-1,14,15,18,11,1,1,0,MSB13401.png
MSB13501,ガンダム試作1号機Fb,汎用,1,550,15000,22,22,16,33,25,135,225,75,-1,78.6,14,13,18,9,2,1,0,MSB13501.png
MSB13502,ガンダム試作1号機Fb,汎用,2,600,16000,24,24,18,42,30,135,225,75,-1,78.6,14,14,19,11,2,1,0,MSB13501.png
MSB13503,ガンダム試作1号機Fb,汎用,3,650,17000,26,26,20,47,35,135,225,75,-1,78.6,14,15,20,13,2,1,0,MSB13501.png
MSB13504,ガンダム試作1号機Fb,汎用,4,700,18000,28,28,22,52,40,135,225,75,-1,78.6,14,16,21,15,2,1,0,MSB13501.png
MSB13601,ガンダム試作3号機ステイメン,汎用,1,550,16000,18,18,24,30,30,130,220,70,66,72.8,14,19,14,7,1,1,0,MSB13601.png
MSB13602,ガンダム試作3号機ステイメン,汎用,2,600,17500,20,20,26,33,35,130,220,70,66,72.8,14,21,15,8,1,1,0,MSB13601.png
MSB13603,ガンダム試作3号機ステイメン,汎用,3,650,19000,22,22,28,35,45,130,220,70,66,72.8,14,23,16,9,1,1,0,MSB13601.png
MSB13604,ガンダム試作3号機ステイメン,汎用,4,700,20500,24,24,30,37,50,130,220,70,66,72.8,14,25,17,10,1,1,0,MSB13601.png
MSB13701,ガンダムMk-Ⅲ,汎用,1,550,16000,15,20,25,35,20,135,210,70,72,78.6,14,8,20,16,1,1,0,MSB13701.png
MSB13702,ガンダムMk-Ⅲ,汎用,2,600,17500,16,23,26,40,25,135,210,70,72,78.6,14,10,22,18,1,1,0,MSB13701.png
MSB13703,ガンダムMk-Ⅲ,汎用,3,650,18500,17,26,27,45,30,135,210,70,72,78.6,14,12,24,20,1,1,0,MSB13701.png
MSB13801,ギラ・ズール,汎用,1,550,17500,14,27,25,25,30,130,215,70,66,72.8,14,15,16,9,2,1,1,MSB13801.png
MSB13802,ギラ・ズール,汎用,2,600,19000,15,30,27,28,34,130,215,70,66,72.8,14,16,18,10,2,1,1,MSB13801.png
MSB13803,ギラ・ズール,汎用,3,650,20500,16,32,30,29,40,130,215,70,66,72.8,14,17,20,11,2,1,1,MSB13801.png
MSB13804,ギラ・ズール,汎用,4,700,22000,17,34,33,32,46,130,215,70,66,72.8,14,18,22,12,2,1,1,MSB13801.png
MSB13901,ギラ・ドーガ改,汎用,1,550,20000,24,21,27,20,35,135,210,75,69,78,14,17,15,8,1,0,0,MSB13901.png
MSB13902,ギラ・ドーガ改,汎用,2,600,22000,26,23,29,22,40,135,210,75,69,78,14,19,16,9,1,0,0,MSB13901.png
MSB14001,ザクⅢ,汎用,1,550,18500,20,20,30,28,27,140,220,70,75,72,14,18,10,12,1,0,0,MSB14001.png
MSB14002,ザクⅢ,汎用,2,600,20500,23,23,33,30,35,140,220,70,75,72,14,20,12,12,1,0,0,MSB14001.png
MSB14003,ザクⅢ,汎用,3,650,22500,26,26,36,33,37,140,220,70,75,72,14,22,13,13,1,0,0,MSB14001.png
MSB14004,ザクⅢ,汎用,4,700,24500,29,29,39,36,40,140,220,70,75,72,14,24,14,14,1,0,0,MSB14001.png
MSB14101,ザクⅢ［サイコミュ装備型］,汎用,1,550,21000,25,26,19,35,20,140,220,85,63,72,14,10,18,12,1,0,0,MSB14101.png
MSB14201,ジェガン［エコーズ仕様］,汎用,1,550,17000,21,23,21,22,33,125,215,70,69,75.7,14,14,18,8,1,1,0,MSB14201.png
MSB14202,ジェガン［エコーズ仕様］,汎用,2,600,18000,23,25,23,25,37,125,215,70,69,75.7,14,15,20,9,1,1,0,MSB14201.png
MSB14301,ジェガン重装型,汎用,1,550,18000,29,30,13,35,15,120,210,60,69,63,14,9,16,15,1,0,0,MSB14301.png
MSB14302,ジェガン重装型,汎用,2,600,19500,31,32,15,39,18,120,210,60,69,63,14,10,18,16,1,0,0,MSB14301.png
MSB14401,ジオング,汎用,1,550,20000,23,38,14,30,10,135,215,70,-1,75,14,9,12,19,1,0,0,MSB14401.png
MSB14402,ジオング,汎用,2,600,20500,25,40,16,35,10,135,215,70,-1,75,14,10,13,21,1,0,0,MSB14401.png
MSB14403,ジオング,汎用,3,650,21000,27,42,18,40,10,135,215,70,-1,75,14,11,14,23,1,0,0,MSB14401.png
MSB14404,ジオング,汎用,4,700,21500,29,44,20,45,10,135,215,70,-1,75,14,12,15,25,1,0,0,MSB14401.png
MSB14501,スタークジェガン,汎用,1,550,19500,25,20,20,25,25,125,215,75,66,75,14,13,19,12,1,0,0,MSB14501.png
MSB14502,スタークジェガン,汎用,2,600,21000,27,22,22,28,27,125,215,75,66,75,14,14,21,13,1,0,0,MSB14501.png
MSB14601,ゼク・アイン［第3種兵装］,汎用,1,550,20500,22,22,24,35,20,140,215,70,66,75,14,12,14,14,1,0,0,MSB14601.png
MSB14602,ゼク・アイン［第3種兵装］,汎用,2,600,21500,24,24,26,38,22,140,215,70,66,75,14,13,16,15,1,0,0,MSB14601.png
MSB14603,ゼク・アイン［第3種兵装］,汎用,3,650,23500,26,26,28,45,28,140,215,70,66,75,14,16,16,16,1,0,0,MSB14601.png
MSB14604,ゼク・アイン［第3種兵装］,汎用,4,700,25000,28,28,30,50,30,140,215,70,66,75,14,19,16,17,1,0,0,MSB14601.png
MSB14701,零式,汎用,1,550,16000,19,19,22,40,25,125,205,75,72,81,14,14,20,6,1,0,0,MSB14701.png
MSB14702,零式,汎用,2,600,17000,21,21,24,43,27,130,205,75,72,81,14,15,22,7,1,0,0,MSB14701.png
MSB14703,零式,汎用,3,650,18000,23,23,26,46,29,125,205,75,72,81,14,16,24,8,1,0,0,MSB14701.png
MSB14704,零式,汎用,4,700,20000,25,25,28,55,31,125,205,75,72,81,14,17,26,9,1,0,0,MSB14701.png
MSB14801,ディジェ,汎用,1,550,20000,18,21,21,29,35,135,210,65,75,-1,14,15,16,9,1,0,0,MSB14801.png
MSB14802,ディジェ,汎用,2,600,22000,19,23,24,33,40,135,210,65,75,-1,14,16,20,11,1,0,0,MSB14801.png
MSB14803,ディジェ,汎用,3,650,24000,20,25,27,37,52,135,210,65,75,-1,14,18,22,12,1,0,0,MSB14801.png
MSB14804,ディジェ,汎用,4,700,26000,21,27,30,42,64,135,210,65,75,-1,14,21,25,14,1,0,0,MSB14801.png
MSB14901,デスパーダ,汎用,1,550,18000,15,30,20,29,26,130,210,65,66,75,14,17,14,10,1,0,0,MSB14901.png
MSB14902,デスパーダ,汎用,2,600,20000,17,32,22,33,29,130,210,65,66,75,14,18,16,12,1,0,0,MSB14901.png
MSB15001,ドライセン,汎用,1,550,21000,25,25,20,27,32,140,215,70,75,72,14,18,15,7,1,0,0,MSB15001.png
MSB15002,ドライセン,汎用,2,600,22500,27,27,22,29,35,140,215,70,75,72,14,20,16,8,1,0,0,MSB15001.png
MSB15003,ドライセン,汎用,3,650,24000,29,29,24,31,38,140,215,70,75,72,14,22,17,9,1,0,0,MSB15001.png
MSB15004,ドライセン,汎用,4,700,26000,31,31,28,33,41,140,215,70,75,72,14,24,18,10,1,0,0,MSB15001.png
MSB15101,パーフェクト・ガンダム【TB】,汎用,1,550,16000,10,25,25,25,30,130,215,70,87,84.4,14,15,15,10,1,1,0,MSB15101.png
MSB15102,パーフェクト・ガンダム【TB】,汎用,2,600,17000,11,27,27,28,34,130,215,70,87,84.4,14,16,16,12,1,1,0,MSB15101.png
MSB15201,ブルG【TB】,汎用,1,550,19000,28,28,15,23,21,115,210,75,66,75,14,12,24,4,1,0,0,MSB15201.png
MSB15202,ブルG【TB】,汎用,2,600,21000,30,30,17,27,24,115,210,75,66,75,14,14,25,5,1,0,0,MSB15201.png
MSB15301,ヘイズル・アウスラ,汎用,1,550,18000,20,25,20,26,29,125,210,60,69,75.7,14,17,12,9,1,1,0,MSB15301.png
MSB15302,ヘイズル・アウスラ,汎用,2,600,19500,22,27,22,30,32,125,210,60,69,75.7,14,18,14,10,1,1,0,MSB15301.png
MSB15401,量産型百式改,汎用,1,550,16000,12,28,20,35,20,125,205,65,69,78,14,13,16,11,1,0,0,MSB15401.png
MSB15402,量産型百式改,汎用,2,600,17500,14,30,22,39,23,125,205,65,69,78,14,14,18,12,1,0,0,MSB15401.png
MSB15501,量産型Ζガンダム,汎用,1,550,20000,17,27,16,30,15,130,210,75,78,87,14,14,16,10,1,0,0,MSB15501.png
MSB15601,ロズウェル・ジェガン,汎用,1,550,19000,21,26,13,45,10,130,210,65,66,75,14,13,18,9,1,0,0,MSB15601.png
MSB15602,ロズウェル・ジェガン,汎用,2,600,21000,23,28,15,49,13,130,210,65,66,75,14,14,20,10,1,0,0,MSB15601.png
MSB15701,EWACジェガン,汎用,1,550,18000,24,16,20,25,35,130,210,70,66,75,14,15,17,8,1,0,0,MSB15701.png
MSB15702,EWACジェガン,汎用,2,600,20000,26,18,22,27,38,130,210,70,66,75,14,16,19,9,1,0,0,MSB15701.png
MSB15801,FAガンダムMk-Ⅱ,汎用,1,550,19000,26,26,18,20,30,125,205,70,63,72,14,9,22,9,1,0,0,MSB15801.png
MSB15802,FAガンダムMk-Ⅱ,汎用,2,600,21000,28,28,20,24,33,130,205,75,63,72,14,10,23,11,1,0,0,MSB15801.png
MSB15803,FAガンダムMk-Ⅱ,汎用,3,650,23000,30,30,22,28,36,125,205,70,63,72,14,12,24,12,1,0,0,MSB15801.png
MSB15901,Ζガンダム［ザク頭］,汎用,1,550,18500,20,20,20,26,32,130,210,75,66,72.8,14,21,16,8,1,2,1,MSB15901.png
MSB15902,Ζガンダム［ザク頭］,汎用,2,600,20000,22,22,22,28,37,130,210,75,66,72.8,14,23,17,9,1,2,1,MSB15901.png
MSB16001,アトラスガンダム【TB】,汎用,1,600,17500,20,20,26,30,30,135,225,75,84,-1,15,14,19,11,2,0,0,MSB16001.png
MSB16002,アトラスガンダム【TB】,汎用,2,650,19000,22,22,28,33,44,135,225,75,84,-1,15,15,21,12,2,0,0,MSB16001.png
MSB16003,アトラスガンダム【TB】,汎用,3,700,20500,24,24,30,36,48,135,225,75,84,-1,15,16,22,14,2,0,0,MSB16001.png
MSB16101,アンクシャ,汎用,1,600,22000,23,23,25,34,26,140,185,210,69,-1,15,15,21,8,1,0,0,MSB16101.png
MSB16102,アンクシャ,汎用,2,650,23500,25,25,27,37,30,140,210,80,69,-1,15,16,22,10,1,0,0,MSB16101.png
MSB16201,エンゲージゼロ・ヨンファヴィン,汎用,1,600,20000,22,28,20,40,20,130,215,75,72,81,15,15,19,10,1,0,0,MSB16201.png
MSB16301,オーヴェロン,汎用,1,600,23000,18,28,28,25,30,135,220,75,81,90,15,18,19,10,1,0,0,MSB16301.png
MSB16302,オーヴェロン,汎用,2,650,25000,20,30,30,28,34,135,220,75,81,90,15,19,22,12,1,0,0,MSB16301.png
MSB16401,ガブスレイ,汎用,1,600,21000,25,25,25,30,30,130,180,210,66,69,15,19,20,13,1,0,0,MSB16401.png
MSB16402,ガブスレイ,汎用,2,650,23000,32,32,30,40,32,130,210,85,66,69,15,21,12,13,1,0,0,MSB16401.png
MSB16403,ガブスレイ,汎用,3,700,25000,39,39,35,50,34,130,210,85,66,69,15,23,24,15,1,0,0,MSB16401.png
MSB16501,ガンダムMk-Ⅳ,汎用,1,600,17500,16,28,22,25,35,135,220,65,75,69.8,15,15,23,6,1,2,0,MSB16501.png
MSB16502,ガンダムMk-Ⅳ,汎用,2,650,19000,18,30,24,28,39,135,220,65,75,69.8,15,16,24,8,1,2,0,MSB16501.png
MSB16601,ゲルググ・V・キュアノス,汎用,1,600,21000,22,22,22,30,30,135,225,80,75,81.5,15,16,18,10,1,1,0,MSB16601.png
MSB16602,ゲルググ・V・キュアノス,汎用,2,650,23000,24,24,24,34,33,135,225,80,75,81.5,15,17,20,11,1,1,0,MSB16601.png
MSB16701,ジェスタ,汎用,1,600,22000,28,23,35,12,48,130,215,75,72,81,15,21,18,10,1,0,0,MSB16701.png
MSB16702,ジェスタ,汎用,2,650,23500,30,25,38,15,57,135,220,80,72,81,15,23,20,12,1,0,0,MSB16701.png
MSB16703,ジェスタ,汎用,3,700,28000,32,30,41,18,66,130,215,75,72,81,15,25,22,14,1,0,0,MSB16701.png
MSB21301,シルヴァ・バレト［F試験型］,汎用,1,600,18000,20,32,29,10,50,135,220,75,#N/A,#N/A,#N/A,18,16,10,#N/A,#N/A,#N/A,MSB21301.png
MSB16801,ディジェSE-R,汎用,1,600,19000,25,25,16,35,25,130,220,85,72,81,15,10,19,15,1,0,0,MSB16801.png
MSB16802,ディジェSE-R,汎用,2,650,21000,27,27,25,38,36,130,220,85,72,81,15,13,21,16,1,0,0,MSB16801.png
MSB16803,ディジェSE-R,汎用,3,700,23000,29,29,27,41,45,130,220,85,72,81,15,14,23,17,1,0,0,MSB16801.png
MSB16901,トリスタン,汎用,1,600,16000,16,16,34,24,36,135,205,65,78,84.4,15,22,15,7,1,1,0,MSB16901.png
MSB16902,トリスタン,汎用,2,650,17500,17,17,38,26,39,140,215,70,78,84.4,15,24,16,8,1,1,0,MSB16901.png
MSB16903,トリスタン,汎用,3,700,19000,20,20,38,35,50,135,205,65,78,84.4,15,26,17,9,1,1,0,MSB16901.png
MSB17001,ドーベン・ウルフ,汎用,1,600,15000,28,28,10,40,20,125,205,65,57,66,15,10,17,17,1,0,0,MSB17001.png
MSB17002,ドーベン・ウルフ,汎用,2,650,16000,31,30,11,43,22,125,205,65,57,66,15,11,18,19,1,0,0,MSB17001.png
MSB17003,ドーベン・ウルフ,汎用,3,700,17000,33,33,12,46,24,125,205,65,57,66,15,12,19,21,1,0,0,MSB17001.png
MSB17101,バイアラン・イゾルデ,汎用,1,600,21500,20,26,20,20,45,140,220,80,75,84,15,13,22,9,1,0,0,MSB17101.png
MSB17102,バイアラン・イゾルデ,汎用,2,650,23000,22,28,23,23,49,140,220,80,75,84,15,14,24,10,1,0,0,MSB17101.png
MSB17201,ハイゼンスレイ,汎用,1,600,20000,19,23,23,22,38,130,220,75,72,81,15,19,16,9,1,0,0,MSB17201.png
MSB17202,ハイゼンスレイ,汎用,2,650,22000,21,25,25,25,42,135,220,80,72,81,15,21,17,10,1,0,0,MSB17201.png
MSB17401,百式改,汎用,1,600,18500,16,30,20,30,30,130,210,75,72,81,15,13,22,9,1,0,0,MSB17401.png
MSB17402,百式改,汎用,2,650,20500,18,32,22,32,33,130,210,75,72,81,15,14,24,10,1,0,0,MSB17401.png
MSB17403,百式改,汎用,3,700,22500,25,39,29,38,40,130,210,75,72,81,15,15,26,11,1,0,0,MSB17401.png
MSB17301,メッサーラ,汎用,1,600,22000,29,29,23,40,20,140,200,220,69,72,15,9,20,15,1,0,0,MSB17301.png
MSB17302,メッサーラ,汎用,2,650,24000,31,31,25,45,22,140,220,80,69,72,15,10,22,16,1,0,0,MSB17301.png
MSB17501,リ・ガズィ・カスタム,汎用,1,600,19500,26,26,14,35,25,135,195,215,72,72.8,15,9,20,15,1,1,0,MSB17501.png
MSB17502,リ・ガズィ・カスタム,汎用,2,650,21000,28,29,15,39,28,135,215,75,72,72.8,15,10,22,16,1,1,0,MSB17501.png
MSB17503,リ・ガズィ・カスタム,汎用,3,700,23000,30,31,16,43,31,135,215,75,72,72.8,15,11,24,17,1,1,0,MSB17501.png
MSB17601,リゼル,汎用,1,600,19500,18,25,23,32,32,135,195,210,69,72,15,16,20,11,1,1,0,MSB17601.png
MSB17602,リゼル,汎用,2,650,21500,20,27,25,38,40,135,210,80,69,72,15,17,23,12,1,1,0,MSB17601.png
MSB17701,量産型νガンダム,汎用,1,600,21000,20,23,23,31,29,135,210,70,72,81,15,15,18,11,1,0,0,MSB17701.png
MSB17702,量産型νガンダム,汎用,2,650,23000,22,25,25,35,32,135,210,70,72,81,15,16,20,12,1,0,0,MSB17701.png
MSB17801,量産型ΖΖガンダム,汎用,1,600,19000,21,25,20,30,25,125,215,70,69,78,15,15,18,15,1,0,0,MSB17801.png
MSB17802,量産型ΖΖガンダム,汎用,2,650,20500,23,27,22,34,28,125,215,70,69,78,15,16,20,16,1,0,0,MSB17801.png
MSB17901,Ζガンダム,汎用,1,600,18500,22,22,22,35,30,135,200,215,69,69.8,15,16,22,6,1,2,0,MSB17901.png
MSB17902,Ζガンダム,汎用,2,650,21000,24,24,24,38,35,135,215,80,69,69.8,15,18,23,10,1,2,0,MSB17901.png
MSB17903,Ζガンダム,汎用,3,700,23500,26,26,26,41,40,135,215,80,69,69.8,15,20,25,12,1,2,0,MSB17901.png
MSB18001,ΖプラスA2型,汎用,1,600,20000,19,29,20,37,23,130,185,215,72,69,15,16,18,10,1,2,0,MSB18001.png
MSB18101,ΖⅡ,汎用,1,600,18500,24,24,18,45,15,135,180,210,63,66,15,10,16,18,1,0,0,MSB18101.png
MSB18102,ΖⅡ,汎用,2,650,22000,26,26,20,48,17,135,210,80,63,66,15,11,18,19,1,0,0,MSB18101.png
MSB18103,ΖⅡ,汎用,3,700,25500,28,28,22,51,19,135,210,80,63,66,15,12,20,20,1,0,0,MSB18101.png
MSB18201,ガンダムデルタカイ,汎用,1,650,18500,20,22,21,40,30,130,200,215,75,75.7,15,16,17,15,1,1,0,MSB18201.png
MSB18202,ガンダムデルタカイ,汎用,2,700,20000,22,24,23,44,33,135,215,75,75,75.7,15,18,19,15,1,1,0,MSB18201.png
MSB18301,ガンダムGファースト,汎用,1,650,25000,25,25,30,35,30,130,220,80,69,78,15,19,17,12,1,0,0,MSB18301.png
MSB18401,ガンダムMk-Ⅴ［MP装備］,汎用,1,650,20000,28,29,21,37,28,135,220,65,72,78.6,15,17,7,24,1,1,0,MSB18401.png
MSB18501,キュベレイ,汎用,1,650,20000,12,36,24,45,25,140,210,70,72,81,15,12,18,18,1,0,0,MSB18501.png
MSB18502,キュベレイ,汎用,2,700,22000,14,44,29,55,27,140,210,70,72,81,15,13,20,19,1,0,0,MSB18501.png
MSB18601,グスタフ・カール,汎用,1,650,28000,32,39,15,20,45,120,220,75,75,72,15,24,15,9,1,0,0,MSB18601.png
MSB18602,グスタフ・カール,汎用,2,700,30000,35,40,15,27,57,125,220,80,75,72,15,27,18,14,1,0,0,MSB18601.png
MSB18701,サイコ・ドーガ,汎用,1,650,21500,20,27,25,30,40,135,220,80,75,84,15,20,21,11,1,0,0,MSB18701.png
MSB18702,サイコ・ドーガ,汎用,2,700,23500,22,29,27,33,44,140,225,80,75,84,15,22,23,13,1,0,0,MSB18701.png
MSB18801,サイコバウ,汎用,1,650,20000,24,26,22,39,26,130,210,80,75,84,15,14,20,14,1,0,0,MSB18801.png
MSB18802,サイコバウ,汎用,2,700,21500,26,28,24,44,28,130,210,80,75,84,15,15,22,15,1,0,0,MSB18801.png
MSB18901,シルヴァ・バレト,汎用,1,650,24000,25,30,32,19,46,135,220,75,69,78,15,18,20,10,1,0,0,MSB18901.png
MSB18902,シルヴァ・バレト,汎用,2,700,26000,29,34,34,30,55,140,225,80,69,78,15,21,23,12,1,0,0,MSB18901.png
MSB19001,ジ・O,汎用,1,650,21500,22,22,36,35,35,135,235,80,81,87,15,16,12,21,2,0,0,MSB19001.png
MSB19002,ジ・O,汎用,2,700,26500,30,30,38,37,38,140,235,85,81,87,15,18,16,23,2,0,0,MSB19001.png
MSB19101,ゼク・ツヴァイ,汎用,1,650,26000,36,36,25,40,20,145,235,90,69,78,15,12,17,19,1,0,0,MSB19101.png
MSB19102,ゼク・ツヴァイ,汎用,2,700,27000,38,38,27,47,23,145,235,90,69,78,15,14,18,20,1,0,0,MSB19101.png
MSB19201,ディジェ・トラバーシア,汎用,1,650,21500,26,28,18,45,20,130,215,75,75,84,15,12,14,22,1,0,0,MSB19201.png
MSB19202,ディジェ・トラバーシア,汎用,2,700,23500,28,30,20,50,22,130,215,75,75,84,15,13,15,24,1,0,0,MSB19201.png
MSB19301,トーリス・リッター,汎用,1,650,20000,26,26,20,35,30,135,210,75,66,72.8,15,14,18,16,1,1,0,MSB19301.png
MSB19302,トーリス・リッター,汎用,2,700,22000,28,28,22,38,32,135,210,75,66,72.8,15,15,19,18,1,1,0,MSB19301.png
MSB19401,ナラティブガンダム［B装備］,汎用,1,650,21000,8,30,30,33,32,135,215,75,72,81,15,19,22,7,1,0,0,MSB19401.png
MSB19402,ナラティブガンダム［B装備］,汎用,2,700,25000,18,32,33,42,42,135,215,75,72,81,15,22,26,10,1,0,0,MSB19401.png
MSB19501,ファーヴニル,汎用,1,650,24000,28,28,23,33,33,140,185,220,69,72,15,17,15,16,1,0,0,MSB19501.png
MSB19601,フライルー・ラーⅡ,汎用,1,650,26000,24,26,32,27,38,140,190,225,72,75,15,17,21,10,1,0,0,MSB19601.png
MSB19701,メッサーF01型,汎用,1,650,23000,28,29,21,34,31,130,215,80,78,72.8,15,20,19,9,1,1,0,MSB19701.png
MSB19702,メッサーF01型,汎用,2,700,25000,30,31,23,38,34,130,215,80,78,72.8,15,22,20,10,1,1,0,MSB19701.png
MSB19801,リバウ,汎用,1,650,21000,24,24,24,25,40,130,220,75,78,84.4,15,14,19,15,1,1,0,MSB19801.png
MSB19802,リバウ,汎用,2,700,23000,29,29,29,35,50,135,220,80,78,84.4,15,17,22,18,1,1,0,MSB19801.png
MSB19901,Ex-Sガンダム,汎用,1,650,21500,34,34,10,50,15,135,180,220,66,69,15,5,22,21,1,0,0,MSB19901.png
MSB19902,Ex-Sガンダム,汎用,2,700,24500,37,37,10,60,17,140,220,70,66,69,15,5,24,24,1,0,0,MSB19901.png
MSB20001,Ζガンダム3号機A型,汎用,1,650,21000,21,22,29,30,35,130,200,220,69,69.8,15,18,20,10,1,2,0,MSB20001.png
MSB20002,Ζガンダム3号機A型,汎用,2,700,23000,23,24,31,33,39,130,220,80,69,69.8,15,20,21,11,1,2,0,MSB20001.png
MSB20101,ΖΖガンダム,汎用,1,650,21500,27,27,25,30,35,115,185,220,66,75,15,16,16,16,1,0,0,MSB20101.png
MSB20102,ΖΖガンダム,汎用,2,700,24500,29,29,28,36,42,120,220,75,66,75,15,20,21,19,1,0,0,MSB20101.png
MSB20201,サザビー,汎用,1,700,23000,18,34,34,30,40,135,230,80,72,78.6,16,19,13,20,1,1,0,MSB20201.png
MSB20301,シナンジュ,汎用,1,700,23000,24,24,30,31,39,140,230,85,84,90.2,16,20,19,12,1,2,0,MSB20301.png
MSB20401,バンシィ・ノルン,汎用,1,700,24000,20,30,28,35,25,35,45,130,78,87,16,20,20,13,1,0,0,MSB20401.png
MSB20501,フェネクス【NT】,汎用,1,700,25000,30,32,16,30,55,40,15,130,69,78,16,16,16,21,1,0,0,MSB20501.png
MSB20701,ムーンガンダム,汎用,1,700,26000,32,30,32,35,35,135,225,75,78,87,16,18,20,14,1,0,0,MSB20701.png
MSB20801,ユニコーンガンダム,汎用,1,700,20000,24,25,29,40,10,20,60,135,75,81.5,16,18,19,16,1,1,0,MSB20801.png
MSB20901,FA・ユニコーンガンダム,汎用,1,700,23000,29,31,18,35,25,130,225,75,75,84,16,16,18,19,1,0,0,MSB20901.png
MSB21001,Hi-νガンダム,汎用,1,700,24000,30,25,32,30,40,135,220,80,78,84.4,16,17,20,16,1,1,0,MSB21001.png
MSB21101,νガンダム,汎用,1,700,22000,26,26,26,40,30,140,220,75,81,87.3,16,14,20,19,1,1,0,MSB21101.png
MSB21201,Ξガンダム,汎用,1,700,28000,26,26,26,35,35,145,230,80,87,-1,16,20,20,13,2,0,0,MSB21201.png
MSY00101,ザク・キャノン,支援,1,100,6500,4,1,1,10,0,85,135,45,45,-1,5,0,2,2,0,0,0,MSY00101.png
MSY00102,ザク・キャノン,支援,2,150,8000,8,2,2,15,0,90,135,50,45,-1,5,1,3,4,0,0,0,MSY00101.png
MSY00103,ザク・キャノン,支援,3,200,9500,12,3,3,20,0,85,135,45,45,-1,5,2,5,5,0,0,0,MSY00101.png
MSY00104,ザク・キャノン,支援,4,250,11000,14,5,5,25,0,85,135,45,45,-1,5,3,7,6,0,0,0,MSY00101.png
MSY00105,ザク・キャノン,支援,5,300,12500,16,7,7,30,0,85,135,45,45,-1,5,4,8,8,0,0,0,MSY00101.png
MSY00201,ジム・キャノン,支援,1,100,5500,4,1,1,10,0,90,135,50,39,37.8,5,0,2,2,0,1,0,MSY00201.png
MSY00202,ジム・キャノン,支援,2,150,7000,8,2,2,15,0,95,135,55,39,37.8,5,1,3,4,0,1,0,MSY00201.png
MSY00203,ジム・キャノン,支援,3,200,8500,12,3,3,20,0,90,135,50,39,37.8,5,2,5,5,0,1,0,MSY00201.png
MSY00204,ジム・キャノン,支援,4,250,10500,14,5,5,25,0,90,135,50,39,37.8,5,3,7,6,0,1,0,MSY00201.png
MSY00205,ジム・キャノン,支援,5,300,12000,16,7,7,30,0,90,135,50,39,37.8,5,4,8,8,0,1,0,MSY00201.png
MSY00301,ギガン,支援,1,200,7000,7,4,7,14,6,120,140,45,51,54,7,4,3,5,0,0,0,MSY00301.png
MSY00302,ギガン,支援,2,250,9000,9,6,9,17,8,120,140,45,51,54,7,6,4,6,0,0,0,MSY00301.png
MSY00303,ギガン,支援,3,300,11000,11,8,11,20,10,120,140,45,51,54,7,8,5,7,0,0,0,MSY00301.png
MSY00304,ギガン,支援,4,350,12500,13,10,13,23,12,120,140,45,51,54,7,10,6,8,0,0,0,MSY00301.png
MSY00305,ギガン,支援,5,400,14000,15,12,15,26,14,120,140,45,51,54,7,12,7,9,0,0,0,MSY00301.png
MSY00401,ザクⅠ指揮官仕様,支援,1,200,10000,8,6,4,18,2,105,145,45,48,46.6,7,4,2,6,0,2,0,MSY00401.png
MSY00402,ザクⅠ指揮官仕様,支援,2,250,12500,10,8,6,21,4,105,145,45,48,46.6,7,5,3,8,0,2,0,MSY00401.png
MSY00403,ザクⅠ指揮官仕様,支援,3,300,14000,12,10,8,24,6,105,145,45,48,46.6,7,6,4,10,0,2,0,MSY00401.png
MSY00404,ザクⅠ指揮官仕様,支援,4,350,15000,14,12,10,27,8,105,145,45,48,46.6,7,7,5,12,0,2,0,MSY00401.png
MSY00501,ザクⅡ［重装備仕様］,支援,1,200,9000,12,10,6,15,5,95,140,50,48,-1,7,3,5,4,0,1,0,MSY00501.png
MSY00502,ザクⅡ［重装備仕様］,支援,2,250,11500,14,12,8,20,5,95,140,50,48,-1,7,4,7,5,0,1,0,MSY00501.png
